dataset,term,method,retrieval_scope,aligned_datastore,neighbor_query_scale,retrieval_representation,alignment_period,fallback_method,inference_seconds,tsrag_weight,validation_dates,fallback_count,fallback_grid_rows,task_error,datastore_preprocessing_seconds,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
CPHL/30T,medium,chronos_bolt_512,,,,,,,0.035725963301956654,,,0,60,,0,0.0,0.7502302610938804,0.9788490542729914,0.9893680075042812,0,60,60,60,0.5177844983003577,0.2558863004657012,0.5058520539304958,0,60,60,60,0.6308562040757337,0.3522507108730365,0.5935071279041529,0,60,60,60,0.4850976909004106,0.5509335281725882,0.7422489664341664,0,60,60,60,0.34212872223375956,0.03620178930454324,0.19026767803424532,0,60,60,60,1.5799987435894587,0.8918213121430291,0.9443629133670112,0,60,60,60,0.34122511664826477,0.057060015031373146,0.23887238231192226,0,60,60,60,0.34122511664826477,0.057060015031373146,0.23887238231192226,0,60,60,60,1.893340926882399,1.4876388063522994,0.8345030317340185,0.49878122844046474,0.2487827138445791,0.5994877979351595
CPHL/30T,medium,chronos_bolt_max,,,,,,,0.06728492025285959,,,0,60,,0,0.0,0.7535944131766119,0.889724673215213,0.9432521790142936,0,60,60,60,0.519521413692265,0.24692745168026003,0.49691795266448163,0,60,60,60,0.6372316733740699,0.3475302076254945,0.5895169273443253,0,60,60,60,0.4635155018241532,0.5120345286193255,0.7155658799994068,0,60,60,60,0.34317755401077066,0.03506659071833744,0.18726075594832314,0,60,60,60,1.5695327977810325,0.8726574849807649,0.934161380587297,0,60,60,60,0.33596152841655086,0.0502528821400356,0.22417154623197744,0,60,60,60,0.33596152841655086,0.0502528821400356,0.22417154623197744,0,60,60,60,1.893340926882399,1.4876388063522994,0.8289752656250063,0.4933931165400306,0.2434367674490842,0.5866057548744155
CPHL/30T,medium,chronos2_max,,,,,,,0.2621066980063915,,,0,60,,0,0.0,0.7479045419232223,0.8983644806781063,0.947820911711757,0,60,60,60,0.5134040757985227,0.24871994374302736,0.4987183009906769,0,60,60,60,0.6303312481636637,0.3505870595116602,0.5921039262761734,0,60,60,60,0.43116000270826216,0.40788507124402007,0.6386588065970906,0,60,60,60,0.33241261026949565,0.037054562850580966,0.19249561774383583,0,60,60,60,1.5182478428276724,0.916682022030601,0.957435126800036,0,60,60,60,0.3229359184521023,0.047594107962107265,0.21816073881912681,0,60,60,60,0.3229359184521023,0.047594107962107265,0.21816073881912681,0,60,60,60,1.893340926882399,1.4876388063522994,0.8018882501672004,0.5056855388303266,0.2557178641821178,0.6161993207735093
CPHL/30T,medium,tsrag,all,False,False,t5,48,chronos_bolt_max,1.2633618079125881,,,52,60,,53.702396895736456,0.8666666666666667,0.753816861394378,0.8893939505875409,0.9430768529592596,0,60,60,60,0.5207404831429447,0.2458265841116863,0.4958090197966212,0,60,60,60,0.6385432124495325,0.34607942722900925,0.588285158090028,0,60,60,60,0.46811198468611553,0.5098842708687072,0.7140618116582816,0,60,60,60,0.3465941854108809,0.034054978949433094,0.184539911535237,0,60,60,60,1.5831470820545672,0.8506152308076393,0.9222880411279544,0,60,60,60,0.3394348623049685,0.04928657047608534,0.22200578928506648,0,60,60,60,0.3394348623049685,0.04928657047608534,0.22200578928506648,0,60,60,60,1.893340926882399,1.4876388063522994,0.8361658798879918,0.48712201169527686,0.2372878542780535,0.5717888153868167
CPHL/30T,medium,bayes_mixture,,,,,,chronos_bolt_max,1.5255110673606396,0.41935483870967744,60,0,60,,0,0.0,0.7430753910569508,0.8740970184115453,0.9349315581429184,0,60,60,60,0.5124953673037556,0.24670804869793703,0.496697139812519,0,60,60,60,0.6293570305176587,0.34698511919494546,0.5890544280412001,0,60,60,60,0.440616616611864,0.4514994586752624,0.6719370942843255,0,60,60,60,0.3322835019410512,0.036888324733632204,0.1920633352142782,0,60,60,60,1.519078560442953,0.9101588653488938,0.9540224658512471,0,60,60,60,0.3244837663787382,0.04934765982467271,0.2221433317132718,0,60,60,60,0.3244837663787382,0.04934765982467271,0.2221433317132718,0,60,60,60,1.893340926882399,1.4876388063522994,0.8023270077113309,0.5038830842906636,0.253898162634272,0.6118144145356154
CPHL/30T,long,chronos_t5_512,,,,,,,5.018122091889381,,,0,20,,0,0.0,1.4238518345363587,3.934405552093756,1.9835336024614647,0,20,20,20,0.7241799630361662,0.47692270585839863,0.6905959063434989,0,20,20,20,0.872690738504408,0.6622627094649893,0.8137952503332698,0,20,20,20,0.638846845562333,0.41925353678439015,0.6474979048494213,0,20,20,20,0.5290131862774305,0.07652782481671525,0.27663662956433527,0,20,20,20,2.2889993375611444,1.6229652026382424,1.2739565152069525,0,20,20,20,0.4754006886942312,0.052985623712037154,0.23018606324457863,0,20,20,20,0.4754006886942312,0.052985623712037154,0.23018606324457863,0,20,20,20,2.2236567264315648,1.6073134698343936,1.0293852060675026,0.5729106026411491,0.32822655861864464,1.0097378222092928
CPHL/30T,long,chronos_bolt_512,,,,,,,0.11161088105291128,,,0,20,,0,0.0,1.0172672501827549,2.028406734988285,1.42422144871796,0,20,20,20,0.6040569232568506,0.343141616572626,0.5857829090820472,0,20,20,20,0.735923521452238,0.47568382075609217,0.689698354903136,0,20,20,20,0.6111398362190534,0.4804974308150373,0.6931792198378695,0,20,20,20,0.42366266043298617,0.05097035992160791,0.22576616203853028,0,20,20,20,1.8994332791841426,1.13236197307975,1.0641249800092798,0,20,20,20,0.40958658647820123,0.053629585146011974,0.2315806234252166,0,20,20,20,0.40958658647820123,0.053629585146011974,0.2315806234252166,0,20,20,20,2.2236567264315648,1.6073134698343936,0.8541935707101145,0.4785473258351998,0.2290075430640209,0.7045059935921651
CPHL/30T,long,chronos_bolt_max,,,,,,,0.3648988474160433,,,0,20,,0,0.0,1.0076305766385318,1.6508293850130553,1.2848460549859875,0,20,20,20,0.6105878406128887,0.3160355244195253,0.5621703695673806,0,20,20,20,0.7452930415838225,0.45216885880526647,0.6724350219948887,0,20,20,20,0.5646402561976246,0.36018794575503754,0.6001566010259635,0,20,20,20,0.4302223987387016,0.044200119471766844,0.21023824455071644,0,20,20,20,1.915943445285441,1.0665130207252753,1.0327211727883163,0,20,20,20,0.3980111013309308,0.03628567194433579,0.1904879837268897,0,20,20,20,0.3980111013309308,0.03628567194433579,0.1904879837268897,0,20,20,20,2.2236567264315648,1.6073134698343936,0.8616183525593315,0.4644247291017737,0.21569032900125584,0.6635376612846786
CPHL/30T,long,chronos2_max,,,,,,,0.08867306262254715,,,0,20,,0,0.0,0.8956668857110113,1.2039441445540269,1.097243885630732,0,20,20,20,0.5741906138662687,0.2726368920412151,0.5221464277778937,0,20,20,20,0.7054810125821362,0.3979634265970951,0.6308434247870822,0,20,20,20,0.5005524981095701,0.22290104711870812,0.4721239743104645,0,20,20,20,0.40628397499708935,0.041541942127841076,0.20381840478190646,0,20,20,20,1.7964635237217261,0.9376637173051195,0.9683303761140201,0,20,20,20,0.36924656499499575,0.028306732050270667,0.16824604616534283,0,20,20,20,0.36924656499499575,0.028306732050270667,0.16824604616534283,0,20,20,20,2.2236567264315648,1.6073134698343936,0.8078870728417775,0.43546756322769203,0.18963199862346394,0.5833732715509004
CPHL/30T,long,tsrag,all,False,False,t5,48,chronos_bolt_max,0.6261608172208071,,,18,20,,53.23831536620855,0.9,1.0077242893229592,1.6506403651100707,1.2847724954676103,0,20,20,20,0.6112688795794982,0.31528963130297216,0.5615065728047822,0,20,20,20,0.7459796595172825,0.45123863690943844,0.6717429842651417,0,20,20,20,0.5685313668727303,0.3578945100232675,0.5982428520452773,0,20,20,20,0.4323288617862534,0.04338202357583955,0.20828351729275063,0,20,20,20,1.9234192138721347,1.0480612534521403,1.023748628058734,0,20,20,20,0.40041516904875596,0.03544276875725129,0.18826249960427938,0,20,20,20,0.40041516904875596,0.03544276875725129,0.18826249960427938,0,20,20,20,2.2236567264315648,1.6073134698343936,0.86498027820992,0.4603896887005598,0.21195866546179842,0.652057780340835
CPHL/30T,long,bayes_mixture,,,,,,chronos_bolt_max,0.7148756086826324,0.36363636363636365,20,0,20,,0,0.0,0.9246924104825684,1.327151187317239,1.1520204804243885,0,20,20,20,0.5822468113773314,0.28781135073287717,0.5364805222306558,0,20,20,20,0.7131244579196651,0.4161459179993526,0.645093728073179,0,20,20,20,0.517267174644693,0.2708575243702497,0.5204397413440385,0,20,20,20,0.407879571515317,0.043665882700764345,0.20896383108271235,0,20,20,20,1.8018445349521273,1.0176961722147102,1.008809284361871,0,20,20,20,0.37279924990345686,0.032009556862356334,0.1789121484482156,0,20,20,20,0.37279924990345686,0.032009556862356334,0.1789121484482156,0,20,20,20,2.2236567264315648,1.6073134698343936,0.8103069657894792,0.4536713209240564,0.20581766742897814,0.6331659575524907
CPHL/H,short,chronos_t5_512,,,,,,,5.103468241170049,,,0,112,,0,0.0,0.40732041580239803,0.6378695042847998,0.7986673301724566,0,112,112,112,0.35165234796492395,0.15276996717211352,0.3908579884972463,0,112,112,112,0.43170249875497513,0.2209533683711087,0.47005677143416275,0,112,112,112,0.3237319617143201,0.05818651336809537,0.2412188080728685,0,112,112,112,0.30885211089264036,0.04051018044794459,0.20127140991195097,0,112,112,112,1.3127742614077669,0.7763582733332025,0.8811119527808045,0,112,112,112,0.28966984452660505,0.03070423781025238,0.17522624749235596,0,112,112,112,0.28966984452660505,0.03070423781025238,0.17522624749235596,0,112,112,112,1.5555461077967614,0.9459225828742138,0.8439314365725546,0.5664325527636018,0.3208458368302905,0.8207418740064487
CPHL/H,short,chronos_bolt_512,,,,,,,0.06966334953904152,,,0,112,,0,0.0,0.37564223909312805,0.4307826244421987,0.6563403266920286,0,112,112,112,0.35263653796187594,0.14146917093045314,0.3761238771076002,0,112,112,112,0.4258668885446698,0.19427963233440984,0.4407716328603848,0,112,112,112,0.3506197146643581,0.09538057335869306,0.3088374545917206,0,112,112,112,0.30723481476419096,0.034872647610273436,0.18674219558062777,0,112,112,112,1.3220979133087272,0.6846439698649799,0.8274321542368172,0,112,112,112,0.30217972753395234,0.04530370457785484,0.21284666917256384,0,112,112,112,0.30217972753395234,0.04530370457785484,0.21284666917256384,0,112,112,112,1.5555461077967614,0.9459225828742138,0.8499252491983765,0.5319239012521284,0.28294303672328397,0.723784358530345
CPHL/H,short,chronos_bolt_max,,,,,,,0.12892050947993994,,,0,112,,0,0.0,0.38978121530732507,0.5073853883996822,0.7123098963229995,0,112,112,112,0.3530781662225219,0.1510074793068819,0.3885968081532347,0,112,112,112,0.42886160065544704,0.20585894279057287,0.4537168090236165,0,112,112,112,0.34003440561544285,0.09271193270790137,0.3044863423996245,0,112,112,112,0.3041604595672189,0.035025858819802906,0.18715196718122656,0,112,112,112,1.3161022720607864,0.7504561174375722,0.8662887032840566,0,112,112,112,0.29899145817895306,0.04632208231627261,0.21522565441013908,0,112,112,112,0.29899145817895306,0.04632208231627261,0.21522565441013908,0,112,112,112,1.5555461077967614,0.9459225828742138,0.8460708849864197,0.5569032630675586,0.3101412444152943,0.7933589186096911
CPHL/H,short,chronos2_max,,,,,,,0.4189316416159272,,,0,112,,0,0.0,0.3634176943151262,0.4610820104230748,0.6790301984618025,0,112,112,112,0.33903066247264324,0.14295402133591012,0.37809260947010076,0,112,112,112,0.41015676873446744,0.19518911937642677,0.4418021269487357,0,112,112,112,0.3330540583476282,0.09740582553134791,0.31209906365022616,0,112,112,112,0.2883500107233773,0.03401160096401538,0.18442234399338758,0,112,112,112,1.2422315245199103,0.6781318341608336,0.8234876041330759,0,112,112,112,0.28358498479707495,0.0444336660354147,0.21079294588627653,0,112,112,112,0.28358498479707495,0.0444336660354147,0.21079294588627653,0,112,112,112,1.5555461077967614,0.9459225828742138,0.7985822588565874,0.5293881036412634,0.2802517642768931,0.7168999307536457
CPHL/H,short,tsrag,all,False,False,t5,24,chronos_bolt_max,1.9120834451168776,,,25,112,,32.243542075157166,0.22321428571428573,0.38091430885693417,0.505954588905871,0.7113048494885094,0,112,112,112,0.34773876078964633,0.14869309299833294,0.3856074337954767,0,112,112,112,0.4218362064456417,0.20296852378848415,0.4505202812177096,0,112,112,112,0.33264703141389035,0.07900476507152836,0.28107786300512594,0,112,112,112,0.30032270120087673,0.03368449856864477,0.18353337181189902,0,112,112,112,1.2984857054206238,0.7068387991935973,0.8407370571073914,0,112,112,112,0.29140226786739315,0.03935114760438741,0.19837123683736865,0,112,112,112,0.29140226786739315,0.03935114760438741,0.19837123683736865,0,112,112,112,1.5555461077967614,0.9459225828742138,0.8347458805060868,0.5404771050458874,0.2921155010787832,0.7472480433291344
CPHL/H,short,bayes_mixture,,,,,,chronos_bolt_max,2.331058028154075,0.47368421052631576,112,0,112,,0,0.0,0.3673318230520307,0.4646440504309088,0.6816480399963817,0,112,112,112,0.3406280696258267,0.14458787458008843,0.38024712303985736,0,112,112,112,0.41255195561263003,0.1971327069722253,0.4439962916199023,0,112,112,112,0.32952077774669286,0.087955744288981,0.2965733371174506,0,112,112,112,0.2905320481768968,0.03362804163519161,0.18337950167669126,0,112,112,112,1.2540825077522615,0.6871839421394849,0.8289655856182963,0,112,112,112,0.2840296709599729,0.04189207376802878,0.2046755329003171,0,112,112,112,0.2840296709599729,0.04189207376802878,0.2046755329003171,0,112,112,112,1.5555461077967614,0.9459225828742138,0.8062007943490112,0.5329096845560068,0.28399273189358265,0.7264695383965314
CPHL/H,medium,chronos_t5_512,,,,,,,4.6449817307293415,,,0,16,,0,0.0,0.5538845780825016,0.5747869141859935,0.7581470267606366,0,16,16,16,0.4633961514505597,0.16604510035592107,0.4074863192254693,0,16,16,16,0.5631097697198975,0.2367919653285057,0.4866127467797218,0,16,16,16,0.47048117148726687,0.05481333201090259,0.234122472246691,0,16,16,16,0.45381875327209126,0.03259920267422928,0.18055249284966762,0,16,16,16,1.9822122736511993,1.0610849332877714,1.0300897695287394,0,16,16,16,0.40705011304500227,0.01937524921498383,0.13919500427452067,0,16,16,16,0.40705011304500227,0.01937524921498383,0.13919500427452067,0,16,16,16,2.2276216946589162,0.6049068284587019,0.8898334391355024,0.4624168331627163,0.21382932759223539,1.754129534281185
CPHL/H,medium,chronos_bolt_512,,,,,,,0.08963807206600904,,,0,16,,0,0.0,0.5533275535880873,0.44904539239586755,0.6701084930038326,0,16,16,16,0.4809654146364333,0.1396902942513047,0.37375164782419984,0,16,16,16,0.590547979208462,0.20458063784088915,0.45230591179078034,0,16,16,16,0.5220701296678698,0.10377874016306413,0.3221470784642694,0,16,16,16,0.466353737214314,0.02639441618573115,0.16246358418344448,0,16,16,16,2.0646893674925417,0.6553189519866821,0.8095177280249533,0,16,16,16,0.455885868001899,0.04318075984952602,0.20779980714506455,0,16,16,16,0.455885868001899,0.04318075984952602,0.20779980714506455,0,16,16,16,2.2276216946589162,0.6049068284587019,0.9268581700577656,0.36340000187909066,0.13205956136572305,1.0833386583788944
CPHL/H,medium,chronos_bolt_max,,,,,,,0.3026181999593973,,,0,16,,0,0.0,0.5275454841940335,0.4406058108729003,0.6637814481234771,0,16,16,16,0.45781332847093753,0.13350167159715715,0.36537880562117603,0,16,16,16,0.5685782808079569,0.2042642227875015,0.4519559965168086,0,16,16,16,0.48826186910679126,0.10612083188848176,0.3257619251669565,0,16,16,16,0.43682129912566103,0.03035362383256752,0.17422291420065136,0,16,16,16,1.9464693816144993,0.7694014199957573,0.8771552998162625,0,16,16,16,0.4287559471241573,0.049419738752815426,0.2223055076978873,0,16,16,16,0.4287559471241573,0.049419738752815426,0.2223055076978873,0,16,16,16,2.2276216946589162,0.6049068284587019,0.8737881240254909,0.393763133982482,0.15504940568370607,1.2719337653307474
CPHL/H,medium,chronos2_max,,,,,,,0.07592638023197651,,,0,16,,0,0.0,0.4790306716304098,0.39732569454610767,0.630337762272028,0,16,16,16,0.43699723941112556,0.1256347021035441,0.35444985837709697,0,16,16,16,0.539970390941852,0.18746264853651334,0.4329695699890621,0,16,16,16,0.46303291936128044,0.06273933357206907,0.2504782097749604,0,16,16,16,0.41312593405895437,0.021054502978715323,0.1451016987451054,0,16,16,16,1.8356686518765377,0.557099563078292,0.7463910255879903,0,16,16,16,0.3947087811761935,0.022823119865272978,0.15107322683147062,0,16,16,16,0.3947087811761935,0.022823119865272978,0.15107322683147062,0,16,16,16,2.2276216946589162,0.6049068284587019,0.8240486507551307,0.33506184078633444,0.11226643715112693,0.9209675554461462
CPHL/H,medium,tsrag,all,False,False,t5,24,chronos_bolt_max,0.8644901812076569,,,5,16,,31.309909369796515,0.3125,0.5137286884273335,0.4380644975662755,0.6618644102580796,0,16,16,16,0.4549879987199395,0.1251336717172291,0.35374238043699135,0,16,16,16,0.5662864024833354,0.1930483987898153,0.4393727333253798,0,16,16,16,0.4891665183011671,0.07357738342054705,0.27125151321337737,0,16,16,16,0.4490455846124044,0.025871020673207998,0.16084470980796353,0,16,16,16,1.982215666957793,0.6308886238926368,0.7942849764993901,0,16,16,16,0.433104496368901,0.029764646282868124,0.17252433533524517,0,16,16,16,0.433104496368901,0.029764646282868124,0.17252433533524517,0,16,16,16,2.2276216946589162,0.6049068284587019,0.8898349624222444,0.3565618787084975,0.1271363733481333,1.0429517310957397
CPHL/H,medium,bayes_mixture,,,,,,chronos_bolt_max,0.9404586739838123,0.5,16,0,16,,0,0.0,0.4918685355604864,0.41037049153955185,0.6406016637033906,0,16,16,16,0.442307294950558,0.12563008258986377,0.35444334186138093,0,16,16,16,0.5488914413840849,0.19058672113578806,0.43656239088564197,0,16,16,16,0.4688758178891143,0.06550003695823037,0.25592975004526214,0,16,16,16,0.4242270753419966,0.023747818216075363,0.15410327126987072,0,16,16,16,1.877508702278981,0.607883762639489,0.7796690083872059,0,16,16,16,0.40647275505553093,0.025104140129428784,0.15844286077141118,0,16,16,16,0.40647275505553093,0.025104140129428784,0.15844286077141118,0,16,16,16,2.2276216946589162,0.6049068284587019,0.8428310366973943,0.3500006353217822,0.1225004447256512,1.0049213102592547
CPHL/H,long,chronos_t5_512,,,,,,,5.284262917935848,,,0,8,,0,0.0,0.5581285479052406,0.5245546268698512,0.7242614354429284,0,8,8,8,0.4704664748078789,0.14938549202837237,0.38650419406310765,0,8,8,8,0.5877993917353341,0.21262042298081185,0.46110782142662887,0,8,8,8,0.46767153031872555,0.0242215359119944,0.1556326955109189,0,8,8,8,0.48045357390372523,0.04210533712854525,0.2051958506611312,0,8,8,8,2.1150121898179646,1.1483334634490403,1.071603221089336,0,8,8,8,0.42276538538668584,0.02170658870093329,0.14733156043744766,0,8,8,8,0.42276538538668584,0.02170658870093329,0.14733156043744766,0,8,8,8,2.524261882033793,1.3278778683794659,0.8378735205215329,0.4245214130579618,0.18021843014472863,0.8647884649591001
CPHL/H,long,chronos_bolt_512,,,,,,,0.13353288918733597,,,0,8,,0,0.0,0.5808653660371181,0.4305307038638261,0.6561483855530135,0,8,8,8,0.49730589617156024,0.12999019770135323,0.3605415339476899,0,8,8,8,0.6230483334715878,0.19267614019539528,0.43894890385487384,0,8,8,8,0.5224818226218607,0.05025062928097497,0.22416652132059098,0,8,8,8,0.5171839104615567,0.046523794426902194,0.21569375147857714,0,8,8,8,2.2831392700134323,1.1964055385610899,1.0938032449033464,0,8,8,8,0.46640146249342296,0.030952346276409203,0.17593278908835955,0,8,8,8,0.46640146249342296,0.030952346276409203,0.17593278908835955,0,8,8,8,2.524261882033793,1.3278778683794659,0.9044779728535579,0.4333160725867599,0.1877628187620142,0.9009906460909511
